date,hashrate
2016/11/08,2.0017117116847E+18
2016/11/09,1.8520130293248E+18
2016/11/10,2.0682954746925E+18
2016/11/11,2.1387811052449E+18
2016/11/12,2.0715265047071E+18
2016/11/13,1.9807317461303E+18
2016/11/14,2.0156273665862E+18
2016/11/15,2.014798678915E+18
2016/11/16,2.15251825598E+18
2016/11/17,2.1574836882564E+18
2016/11/18,2.0333866988721E+18
2016/11/19,2.0185091021618E+18
2016/11/20,1.9096691732761E+18
2016/11/21,1.8423748022677E+18
2016/11/22,1.9128525378596E+18
2016/11/23,2.0762086394459E+18
2016/11/24,2.0601639462356E+18
2016/11/25,2.2231762974126E+18
2016/11/26,2.1514876718744E+18
2016/11/27,2.1442415813053E+18
2016/11/28,2.1345781211959E+18
2016/11/29,2.1452037579261E+18
2016/11/30,2.0615628816514E+18
2016/12/01,2.164534936626E+18
2016/12/02,1.9620158791093E+18
2016/12/03,2.2722610233803E+18
2016/12/04,2.3462195046936E+18
2016/12/05,2.154587511143E+18
2016/12/06,2.0515731923072E+18
2016/12/07,2.3396584239492E+18
2016/12/08,2.4197050824315E+18
2016/12/09,2.0386409539859E+18
2016/12/10,1.8946852210033E+18
2016/12/11,2.3112274770518E+18
2016/12/12,2.4450089058609E+18
2016/12/13,2.4415808479194E+18
2016/12/14,2.2158374120561E+18
2016/12/15,2.0118072050367E+18
2016/12/16,2.0342027716275E+18
2016/12/17,1.9830549295724E+18
2016/12/18,2.4056657479982E+18
2016/12/19,2.2491542950489E+18
2016/12/20,2.1781849825106E+18
2016/12/21,2.3164945917968E+18
2016/12/22,2.4739088764043E+18
2016/12/23,2.3618510949756E+18
2016/12/24,2.1788511083221E+18
2016/12/25,2.3861936540395E+18
2016/12/26,2.4506665270967E+18
2016/12/27,2.249074135238E+18
2016/12/28,2.5404230462599E+18
2016/12/29,2.4172348339789E+18
2016/12/30,2.4444710758163E+18
2016/12/31,2.5362749107481E+18
2017/01/01,2.4040708125676E+18
2017/01/02,2.2867290635682E+18
2017/01/03,2.6596952409808E+18
2017/01/04,2.4252191162929E+18
2017/01/05,2.5011623355071E+18
2017/01/06,2.338325149638E+18
2017/01/07,2.3694147861862E+18
2017/01/08,2.33864493269E+18
2017/01/09,2.52440126463E+18
2017/01/10,2.2400074250081E+18
2017/01/11,2.7505919312432E+18
2017/01/12,2.7021707709507E+18
2017/01/13,2.8753844084395E+18
2017/01/14,2.6199608724985E+18
2017/01/15,2.8194201204714E+18
2017/01/16,2.8614513454323E+18
2017/01/17,2.6682691469329E+18
2017/01/18,2.7028573740547E+18
2017/01/19,2.6667191873319E+18
2017/01/20,2.9596239434237E+18
2017/01/21,3.1802100559193E+18
2017/01/22,2.9736152897145E+18
2017/01/23,3.1724796784847E+18
2017/01/24,2.7099057345038E+18
2017/01/25,2.8917078750238E+18
2017/01/26,3.0806710543083E+18
2017/01/27,3.231221019747E+18
2017/01/28,3.1246558371731E+18
2017/01/29,3.0326831597123E+18
2017/01/30,3.0713556917701E+18
2017/01/31,2.8990821732159E+18
2017/02/01,3.4142141507847E+18
2017/02/02,3.5482142342722E+18
2017/02/03,2.6392410051E+18
2017/02/04,3.1359216554798E+18
2017/02/05,3.1471036309974E+18
2017/02/06,3.0069229480001E+18
2017/02/07,2.7748721687961E+18
2017/02/08,3.2430098683274E+18
2017/02/09,3.3275421379232E+18
2017/02/10,3.2498146209291E+18
2017/02/11,3.0401287649787E+18
2017/02/12,2.9189822510635E+18
2017/02/13,3.2183751114222E+18
2017/02/14,3.6836740737535E+18
2017/02/15,3.0651564032391E+18
2017/02/16,3.11376702366E+18
2017/02/17,3.1103501623628E+18
2017/02/18,3.31862416071E+18
2017/02/19,3.1977486676368E+18
2017/02/20,2.9919143209771E+18
2017/02/21,3.1195927637086E+18
2017/02/22,3.067882318726E+18
2017/02/23,3.024641289043E+18
2017/02/24,3.5245704234885E+18
2017/02/25,3.6203535317916E+18
2017/02/26,3.8350315413083E+18
2017/02/27,3.5922941947427E+18
2017/02/28,3.2534623210956E+18
2017/03/01,3.3032562971212E+18
2017/03/02,3.3833965807383E+18
2017/03/03,3.195450987471E+18
2017/03/04,3.446725380508E+18
2017/03/05,3.1866548568866E+18
2017/03/06,3.2849361888973E+18
2017/03/07,3.3701777474907E+18
2017/03/08,3.5157473039982E+18
2017/03/09,3.3315521134126E+18
2017/03/10,3.463073795483E+18
2017/03/11,3.3519425961936E+18
2017/03/12,3.6292646009064E+18
2017/03/13,3.5239530051843E+18
2017/03/14,3.40014281445E+18
2017/03/15,3.372971794483E+18
2017/03/16,3.3521712652865E+18
2017/03/17,3.7473120052844E+18
2017/03/18,3.87646200492E+18
2017/03/19,3.5195274647178E+18
2017/03/20,3.4880934341718E+18
2017/03/21,3.3482085101844E+18
2017/03/22,3.5195573135231E+18
2017/03/23,3.5606229128955E+18
2017/03/24,3.9240664646617E+18
2017/03/25,3.7212016160645E+18
2017/03/26,3.4743433436094E+18
2017/03/27,3.6431783399061E+18
2017/03/28,3.5097973298368E+18
2017/03/29,3.3655015425635E+18
2017/03/30,3.7104836643719E+18
2017/03/31,3.6672751185085E+18
2017/04/01,3.3446486813966E+18
2017/04/02,3.6850564589791E+18
2017/04/03,4.1463860834689E+18
2017/04/04,3.6365219901372E+18
2017/04/05,3.6110567428146E+18
2017/04/06,3.7275253663965E+18
2017/04/07,3.7575142447662E+18
2017/04/08,3.9713722825512E+18
2017/04/09,3.7399066821099E+18
2017/04/10,3.6607172559533E+18
2017/04/11,4.0381405528457E+18
2017/04/12,3.7890306484774E+18
2017/04/13,3.5763517534354E+18
2017/04/14,3.2997546787337E+18
2017/04/15,3.8607843109469E+18
2017/04/16,3.8145428990492E+18
2017/04/17,3.7656487296323E+18
2017/04/18,3.5675928013476E+18
2017/04/19,3.7694271145928E+18
2017/04/20,3.6542380319797E+18
2017/04/21,3.9757618037787E+18
2017/04/22,3.9628055347891E+18
2017/04/23,3.9174858962211E+18
2017/04/24,3.8692110271556E+18
2017/04/25,3.3353991338968E+18
2017/04/26,3.9507984492116E+18
2017/04/27,3.8586657951E+18
2017/04/28,3.6064597787987E+18
2017/04/29,4.1170627350566E+18
2017/04/30,4.1809088112867E+18
2017/05/01,4.0323394690777E+18
2017/05/02,3.9706280703805E+18
2017/05/03,3.7789949618741E+18
2017/05/04,3.8575441035237E+18
2017/05/05,3.8839195179246E+18
2017/05/06,4.0961857503261E+18
2017/05/07,4.2592639941027E+18
2017/05/08,4.3879573617439E+18
2017/05/09,4.3688762214331E+18
2017/05/10,4.0982696825263E+18
2017/05/11,4.230576126527E+18
2017/05/12,3.9255842803546E+18
2017/05/13,4.2947499064862E+18
2017/05/14,4.534584073141E+18
2017/05/15,4.7885224564387E+18
2017/05/16,4.218481467129E+18
2017/05/17,3.9249765187127E+18
2017/05/18,4.2274930726456E+18
2017/05/19,4.1019003478352E+18
2017/05/20,4.7075968975373E+18
2017/05/21,4.3080071502023E+18
2017/05/22,4.0680782359954E+18
2017/05/23,4.6580247895442E+18
2017/05/24,4.6318965595691E+18
2017/05/25,4.8448706332168E+18
2017/05/26,4.6962110355564E+18
2017/05/27,4.5581548947702E+18
2017/05/28,5.1328882741454E+18
2017/05/29,4.534361707024E+18
2017/05/30,5.0620987424838E+18
2017/05/31,5.1777770135894E+18
2017/06/01,4.9249922906746E+18
2017/06/02,4.7141853385852E+18
2017/06/03,5.1685191126785E+18
2017/06/04,5.2138844980362E+18
2017/06/05,5.5013452131493E+18
2017/06/06,5.623787587489E+18
2017/06/07,5.1986730305796E+18
2017/06/08,5.6272662280619E+18
2017/06/09,5.1734133999076E+18
2017/06/10,4.9642073601076E+18
2017/06/11,4.7691311688863E+18
2017/06/12,5.2293382114159E+18
2017/06/13,4.6435089861039E+18
2017/06/14,4.8586927390435E+18
2017/06/15,5.0439177803351E+18
2017/06/16,5.1583466197641E+18
2017/06/17,4.9731007952389E+18
2017/06/18,4.9511465745326E+18
2017/06/19,5.2148010657857E+18
2017/06/20,5.4156840721161E+18
2017/06/21,4.793357784458E+18
2017/06/22,4.7776452868044E+18
2017/06/23,5.636145137231E+18
2017/06/24,5.0844763683852E+18
2017/06/25,5.1202268546279E+18
2017/06/26,4.4799497939838E+18
2017/06/27,4.9245066391263E+18
2017/06/28,5.0936446390741E+18
2017/06/29,4.9977506307755E+18
2017/06/30,4.739194405088E+18
2017/07/01,5.7662792641923E+18
2017/07/02,6.2663124973869E+18
2017/07/03,6.2516598939333E+18
2017/07/04,5.5918719191803E+18
2017/07/05,5.5974652095482E+18
2017/07/06,5.2883106336445E+18
2017/07/07,4.8883990167582E+18
2017/07/08,5.4525905682133E+18
2017/07/09,5.6247584752837E+18
2017/07/10,5.9068664878935E+18
2017/07/11,6.4887902901054E+18
2017/07/12,5.9800444008576E+18
2017/07/13,6.0812169373092E+18
2017/07/14,5.7321485222153E+18
2017/07/15,4.9837673824242E+18
2017/07/16,6.0814712374853E+18
2017/07/17,6.0238933281399E+18
2017/07/18,6.2507080535516E+18
2017/07/19,6.2248341988014E+18
2017/07/20,6.6425292160916E+18
2017/07/21,6.1926371055773E+18
2017/07/22,6.1605646152355E+18
2017/07/23,6.7994116542993E+18
2017/07/24,7.0414071698058E+18
2017/07/25,6.3517257499938E+18
2017/07/26,5.8941572451704E+18
2017/07/27,6.2572077723877E+18
2017/07/28,6.7093900111305E+18
2017/07/29,6.7206404395891E+18
2017/07/30,6.3115938106749E+18
2017/07/31,6.3037840894259E+18
2017/08/01,6.4351988172133E+18
2017/08/02,6.3023855990144E+18
2017/08/03,6.2069004248994E+18
2017/08/04,6.7738154001522E+18
2017/08/05,7.8310807263359E+18
2017/08/06,6.5058521522369E+18
2017/08/07,6.5442722125417E+18
2017/08/08,7.1176095490915E+18
2017/08/09,6.4355118385963E+18
2017/08/10,6.1407626116648E+18
2017/08/11,6.4730212360002E+18
2017/08/12,6.1176276194832E+18
2017/08/13,6.7223336084787E+18
2017/08/14,6.3636882711062E+18
2017/08/15,6.6162030018546E+18
2017/08/16,6.2107032849176E+18
2017/08/17,7.2674276688904E+18
2017/08/18,7.4755956747529E+18
2017/08/19,7.0763369049867E+18
2017/08/20,6.5856846586301E+18
2017/08/21,5.3965366396149E+18
2017/08/22,4.6242927014624E+18
2017/08/23,5.7448720731873E+18
2017/08/24,6.0580195883936E+18
2017/08/25,4.5080931608451E+18
2017/08/26,4.3595886672434E+18
2017/08/27,5.9317538295978E+18
2017/08/28,6.572295531493E+18
2017/08/29,5.8251041940135E+18
2017/08/30,7.1593121647199E+18
2017/08/31,7.0845945137683E+18
2017/09/01,7.5724239730142E+18
2017/09/02,7.6804442215989E+18
2017/09/03,6.8000836588555E+18
2017/09/04,7.7086285973412E+18
2017/09/05,7.7782108113971E+18
2017/09/06,8.4760339933364E+18
2017/09/07,7.8521887516186E+18
2017/09/08,7.9014358850863E+18
2017/09/09,8.0062957198229E+18
2017/09/10,7.3251053469913E+18
2017/09/11,6.978518166751E+18
2017/09/12,8.1369716677616E+18
2017/09/13,8.5918875096799E+18
2017/09/14,8.6802831286144E+18
2017/09/15,8.3310855397396E+18
2017/09/16,7.6564058469555E+18
2017/09/17,7.9695651448901E+18
2017/09/18,8.0222192500301E+18
2017/09/19,7.5890165398888E+18
2017/09/20,7.115665832102E+18
2017/09/21,8.5021817289661E+18
2017/09/22,9.0377923779736E+18
2017/09/23,8.074739890124E+18
2017/09/24,8.7533138629686E+18
2017/09/25,7.2343883850226E+18
2017/09/26,7.2755676441624E+18
2017/09/27,8.0822414844205E+18
2017/09/28,8.7104596152019E+18
2017/09/29,9.160938154155E+18
2017/09/30,9.2812373778314E+18
2017/10/01,6.8392010831932E+18
2017/10/02,7.7153153206943E+18
2017/10/03,9.8771229651853E+18
2017/10/04,9.2357992582825E+18
2017/10/05,6.8205004426471E+18
2017/10/06,8.1186030872083E+18
2017/10/07,8.4908048509541E+18
2017/10/08,9.8376427560797E+18
2017/10/09,9.4895972945468E+18
2017/10/10,9.2812406429101E+18
2017/10/11,7.8614822667611E+18
2017/10/12,8.7495847627398E+18
2017/10/13,7.3531347494457E+18
2017/10/14,8.3508285984085E+18
2017/10/15,9.9696505369172E+18
2017/10/16,1.0902009113049E+19
2017/10/17,1.0049437061632E+19
2017/10/18,9.3876786788918E+18
2017/10/19,9.4535844050633E+18
2017/10/20,1.1466360241031E+19
2017/10/21,9.329888091715E+18
2017/10/22,1.032184733017E+19
2017/10/23,1.0196149949342E+19
2017/10/24,1.0347453359961E+19
2017/10/25,1.0157920604347E+19
2017/10/26,1.2034597309032E+19
2017/10/27,9.4842433830032E+18
2017/10/28,7.4241039241412E+18
2017/10/29,8.4051570711563E+18
2017/10/30,1.046992750954E+19
2017/10/31,1.1085257913164E+19
2017/11/01,9.6471242713159E+18
2017/11/02,1.1493619177655E+19
2017/11/03,9.8717884132955E+18
2017/11/04,8.5255452294167E+18
2017/11/05,1.0510594001071E+19
2017/11/06,1.0528343993454E+19
2017/11/07,9.8624178078139E+18
2017/11/08,1.1160829087926E+19
2017/11/09,1.0443039018574E+19
2017/11/10,1.0107467229016E+19
2017/11/11,6.8572105514348E+18
2017/11/12,4.87769141332E+18
2017/11/13,7.9753612390172E+18
2017/11/14,9.2459004168841E+18
2017/11/15,9.2472934848732E+18
2017/11/16,1.0236336834849E+19
2017/11/17,1.1249888872356E+19
2017/11/18,9.7877743994892E+18
2017/11/19,1.0610146610005E+19
2017/11/20,1.0725128329638E+19
2017/11/21,1.2083318296671E+19
2017/11/22,1.1401944052329E+19
2017/11/23,9.9350857701065E+18
2017/11/24,1.0703603807436E+19
2017/11/25,1.0284693888201E+19
2017/11/26,1.0256587326362E+19
2017/11/27,1.0792945817706E+19
2017/11/28,1.0898768696391E+19
2017/11/29,1.1339673969867E+19
2017/11/30,1.1332783272019E+19
2017/12/01,1.1496552266387E+19
2017/12/02,1.1887072177598E+19
2017/12/03,1.1051307391562E+19
2017/12/04,1.2256573657714E+19
2017/12/05,1.1937893032851E+19
2017/12/06,1.3342796634339E+19
2017/12/07,1.3007740610577E+19
2017/12/08,1.2214283282461E+19
2017/12/09,1.2986869909354E+19
2017/12/10,1.3742019185411E+19
2017/12/11,1.3318752795891E+19
2017/12/12,1.3118380983427E+19
2017/12/13,1.3163876274379E+19
2017/12/14,1.4878857260313E+19
2017/12/15,1.4220037479151E+19
2017/12/16,1.3163479627416E+19
2017/12/17,1.4393648748103E+19
2017/12/18,1.5317054913971E+19
2017/12/19,1.5108397906927E+19
2017/12/20,1.3506766084755E+19
2017/12/21,1.2572536031212E+19
2017/12/22,1.3044816129128E+19
2017/12/23,1.3816847402563E+19
2017/12/24,1.3664759948603E+19
2017/12/25,1.342085265722E+19
2017/12/26,1.276354978401E+19
2017/12/27,1.4293912778301E+19
2017/12/28,1.4249239951851E+19
2017/12/29,1.432565620064E+19
2017/12/30,1.4328464009214E+19
2017/12/31,1.5171616924443E+19
2018/01/01,1.5048148877267E+19
2018/01/02,1.5957984830432E+19
2018/01/03,1.4891406580385E+19
2018/01/04,1.6436908415446E+19
2018/01/05,1.5024039248099E+19
2018/01/06,1.4943722703185E+19
2018/01/07,1.5835890599768E+19
2018/01/08,1.556454028144E+19
2018/01/09,1.5884650830191E+19
2018/01/10,1.6501710256999E+19
2018/01/11,1.6883163913529E+19
2018/01/12,1.7761083535737E+19
2018/01/13,1.7874872101723E+19
2018/01/14,1.6756238347715E+19
2018/01/15,1.6188900866489E+19
2018/01/16,1.7024516391007E+19
2018/01/17,1.9420997594116E+19
2018/01/18,1.8644879821452E+19
2018/01/19,1.7190458445936E+19
2018/01/20,2.0723545530334E+19
2018/01/21,2.0076476050008E+19
2018/01/22,1.9621873564316E+19
2018/01/23,2.0055696449824E+19
2018/01/24,1.8693317113106E+19
2018/01/25,2.1290817074846E+19
2018/01/26,1.9392159664874E+19
2018/01/27,2.0629933647233E+19
2018/01/28,1.8958661972783E+19
2018/01/29,1.9987215769643E+19
2018/01/30,2.1731784189133E+19
2018/01/31,1.8087432833991E+19
2018/02/01,1.7614756901754E+19
2018/02/02,2.1809169999327E+19
2018/02/03,2.1109405215282E+19
2018/02/04,2.1016871980311E+19
2018/02/05,2.4520821702638E+19
2018/02/06,2.3221901933159E+19
2018/02/07,2.0576994820576E+19
2018/02/08,2.1028915062819E+19
2018/02/09,1.8360937041376E+19
2018/02/10,1.9006917325142E+19
2018/02/11,2.2788321686848E+19
2018/02/12,2.2272708761809E+19
2018/02/13,2.4091160235697E+19
2018/02/14,2.3823290493E+19
2018/02/15,2.1105648119953E+19
2018/02/16,2.1285807122812E+19
2018/02/17,2.3259660594709E+19
2018/02/18,2.2024104059008E+19
2018/02/19,2.2950458188796E+19
2018/02/20,2.1116350680618E+19
2018/02/21,2.4813516968633E+19
2018/02/22,2.42913853439E+19
2018/02/23,2.1955367791169E+19
2018/02/24,2.1027363617047E+19
2018/02/25,2.4306268031908E+19
2018/02/26,2.2182150828854E+19
2018/02/27,2.3576969475581E+19
2018/02/28,2.4900731181445E+19
2018/03/01,2.2442878748396E+19
2018/03/02,2.4158134090195E+19
2018/03/03,2.5219329806152E+19
2018/03/04,2.4194695662757E+19
2018/03/05,2.501474461577E+19
2018/03/06,2.4572333276152E+19
2018/03/07,2.6404314260397E+19
2018/03/08,2.5419294687284E+19
2018/03/09,2.5936622060156E+19
2018/03/10,2.3412150793173E+19
2018/03/11,2.2432247992701E+19
2018/03/12,2.6949796287723E+19
2018/03/13,2.7155548584831E+19
2018/03/14,2.4377753205787E+19
2018/03/15,2.3242251614664E+19
2018/03/16,2.4407095156169E+19
2018/03/17,2.5683187208089E+19
2018/03/18,2.4692394313741E+19
2018/03/19,2.7006132854272E+19
2018/03/20,2.4112729475393E+19
2018/03/21,2.4535650153278E+19
2018/03/22,2.4927533693728E+19
2018/03/23,2.2730425912518E+19
2018/03/24,2.6314085296376E+19
2018/03/25,2.4859563754133E+19
2018/03/26,2.4948705793397E+19
2018/03/27,2.5596322994135E+19
2018/03/28,2.5674358331555E+19
2018/03/29,2.4363793874532E+19
2018/03/30,2.7794614074862E+19
2018/03/31,2.4571125681464E+19
2018/04/01,2.5310432205209E+19
2018/04/02,2.7528111432079E+19
2018/04/03,2.7723408774395E+19
2018/04/04,2.6382977672692E+19
2018/04/05,2.6757908926376E+19
2018/04/06,2.6218032715689E+19
2018/04/07,2.9001951444485E+19
2018/04/08,2.8284297703927E+19
2018/04/09,2.8332762549671E+19
2018/04/10,2.6356837203852E+19
2018/04/11,2.8613288810095E+19
2018/04/12,2.7905745809286E+19
2018/04/13,2.7665618884825E+19
2018/04/14,3.0270834843068E+19
2018/04/15,2.7628382610799E+19
2018/04/16,2.8835906813734E+19
2018/04/17,2.9136608491419E+19
2018/04/18,3.0538513295665E+19
2018/04/19,3.2080343374316E+19
2018/04/20,3.2127784497778E+19
2018/04/21,2.7381829415621E+19
2018/04/22,3.0732363520493E+19
2018/04/23,3.0108693302278E+19
2018/04/24,2.9174173283815E+19
2018/04/25,2.7646548997112E+19
2018/04/26,2.5735573901952E+19
2018/04/27,2.5991210440055E+19
2018/04/28,2.6483167957495E+19
2018/04/29,3.1034751760589E+19
2018/04/30,2.964360678309E+19
2018/05/01,3.1661504492854E+19
2018/05/02,3.0421191117413E+19
2018/05/03,2.9641815081449E+19
2018/05/04,2.9591251218899E+19
2018/05/05,2.8285926095496E+19
2018/05/06,3.1442024919237E+19
2018/05/07,2.7854354701489E+19
2018/05/08,2.8664120093875E+19
2018/05/09,3.0633247896847E+19
2018/05/10,3.2400022293042E+19
2018/05/11,2.7176008870315E+19
2018/05/12,3.0726124067899E+19
2018/05/13,3.316398573158E+19
2018/05/14,2.6762301438945E+19
2018/05/15,3.0676155236686E+19
2018/05/16,3.322707134017E+19
2018/05/17,3.4238036438263E+19
2018/05/18,2.6852459624851E+19
2018/05/19,3.0876601601514E+19
2018/05/20,3.2193615017243E+19
2018/05/21,2.9429765318149E+19
2018/05/22,3.4548836876722E+19
2018/05/23,2.9912647358198E+19
2018/05/24,3.3043783410977E+19
2018/05/25,3.5020426447876E+19
2018/05/26,3.4757983858367E+19
2018/05/27,3.5747007926919E+19
2018/05/28,3.4364958874501E+19
2018/05/29,3.2587311037301E+19
2018/05/30,3.2432292535186E+19
2018/05/31,3.6883203125262E+19
2018/06/01,3.6008271801562E+19
2018/06/02,3.5992001148567E+19
2018/06/03,3.3751771397012E+19
2018/06/04,3.5808546953446E+19
2018/06/05,4.2159191449634E+19
2018/06/06,3.821660964318E+19
2018/06/07,3.4516860131236E+19
2018/06/08,3.6910357215769E+19
2018/06/09,3.5682675966526E+19
2018/06/10,3.2618277926574E+19
2018/06/11,3.3472985709553E+19
2018/06/12,3.5250469753784E+19
2018/06/13,3.5482936695619E+19
2018/06/14,3.7145680924216E+19
2018/06/15,3.5317080753748E+19
2018/06/16,4.0223522228055E+19
2018/06/17,4.1290051171351E+19
2018/06/18,3.8299510239026E+19
2018/06/19,3.9377917785903E+19
2018/06/20,3.8459601859605E+19
2018/06/21,4.2944489688647E+19
2018/06/22,4.0163620396308E+19
2018/06/23,3.7309847332948E+19
2018/06/24,4.4858638682501E+19
2018/06/25,4.1161691997834E+19
2018/06/26,3.7338637152303E+19
2018/06/27,3.6019644274732E+19
2018/06/28,3.4708704257268E+19
2018/06/29,3.6567980890578E+19
2018/06/30,3.7305873301054E+19
2018/07/01,3.7232683136827E+19
2018/07/02,3.8599323842501E+19
2018/07/03,3.3193210193238E+19
2018/07/04,3.4280911169139E+19
2018/07/05,3.5017367410334E+19
2018/07/06,4.0121641011323E+19
2018/07/07,4.2513064343243E+19
2018/07/08,4.0779937887673E+19
2018/07/09,3.9401917268783E+19
2018/07/10,3.9283572220827E+19
2018/07/11,3.8410186324369E+19
2018/07/12,3.6615227595653E+19
2018/07/13,3.8920566113873E+19
2018/07/14,3.5149331745613E+19
2018/07/15,3.575429564303E+19
2018/07/16,3.52911418797E+19
2018/07/17,3.5401150186547E+19
2018/07/18,4.3052481872025E+19
2018/07/19,4.4299340541795E+19
2018/07/20,4.3447243218617E+19
2018/07/21,3.9247434581667E+19
2018/07/22,3.9107660269976E+19
2018/07/23,4.5282282351322E+19
2018/07/24,4.2809240111699E+19
2018/07/25,4.2345384867102E+19
2018/07/26,4.4638503508457E+19
2018/07/27,4.0493021919151E+19
2018/07/28,4.1205567253529E+19
2018/07/29,4.7844445144079E+19
2018/07/30,3.9892487238537E+19
2018/07/31,4.3008253193756E+19
2018/08/01,4.4728104161761E+19
2018/08/02,4.5418960440521E+19
2018/08/03,4.7287037975779E+19
2018/08/04,5.0485251247244E+19
2018/08/05,4.9707405625344E+19
2018/08/06,4.2990404083219E+19
2018/08/07,4.08600708399E+19
2018/08/08,4.6448165830079E+19
2018/08/09,4.5494651851202E+19
2018/08/10,4.7816815931738E+19
2018/08/11,5.5637794771159E+19
2018/08/12,5.2073602035437E+19
2018/08/13,4.6460787411953E+19
2018/08/14,4.6137294872353E+19
2018/08/15,4.7940113559172E+19
2018/08/16,5.02303290222E+19
2018/08/17,4.9001133441767E+19
2018/08/18,5.0843162333615E+19
2018/08/19,4.8916979820261E+19
2018/08/20,4.636025151765E+19
2018/08/21,4.8210400989038E+19
2018/08/22,4.8532353246158E+19
2018/08/23,4.922098839033E+19
2018/08/24,4.6947987191683E+19
2018/08/25,4.8681302037697E+19
2018/08/26,5.2826389754749E+19
2018/08/27,5.7543523354085E+19
2018/08/28,5.693303636817E+19
2018/08/29,4.8720994391451E+19
2018/08/30,5.1054364502636E+19
2018/08/31,4.8704989546206E+19
2018/09/01,5.2681745490268E+19
2018/09/02,4.9939096017566E+19
2018/09/03,4.8880889873456E+19
2018/09/04,4.515772912039E+19
2018/09/05,4.205530866867E+19
2018/09/06,4.973908743498E+19
2018/09/07,5.1640028695922E+19
2018/09/08,5.3194474868971E+19
2018/09/09,5.3029473904545E+19
2018/09/10,5.3638324682857E+19
2018/09/11,5.0266413779774E+19
2018/09/12,5.184580426586E+19
2018/09/13,5.4527429232395E+19
2018/09/14,4.9089387563056E+19
2018/09/15,4.6993583345024E+19
2018/09/16,4.9924374169964E+19
2018/09/17,4.6410220618271E+19
2018/09/18,5.1217453374673E+19
2018/09/19,5.2331006576495E+19
2018/09/20,5.3928237784503E+19
2018/09/21,5.0055311213593E+19
2018/09/22,5.5784685875918E+19
2018/09/23,5.3229237612164E+19
2018/09/24,5.432046657373E+19
2018/09/25,5.7317532966011E+19
2018/09/26,5.5936610415412E+19
2018/09/27,4.8395683107471E+19
2018/09/28,5.4359578894721E+19
2018/09/29,5.4838869754524E+19
2018/09/30,5.5127492713725E+19
2018/10/01,5.7328691205086E+19
2018/10/02,5.3245788285149E+19
2018/10/03,5.1680211237055E+19
2018/10/04,5.1215706591431E+19
2018/10/05,5.2614166568944E+19
2018/10/06,4.6718437978048E+19
2018/10/07,5.3802093186995E+19
2018/10/08,4.8644438207319E+19
2018/10/09,4.6611305118454E+19
2018/10/10,5.3581576814024E+19
2018/10/11,5.5425249899582E+19
2018/10/12,5.4793462640734E+19
2018/10/13,5.1578109468867E+19
2018/10/14,4.5088656063608E+19
2018/10/15,5.3188773743007E+19
2018/10/16,5.4311057805258E+19
2018/10/17,5.0665673634198E+19
2018/10/18,5.2820161833397E+19
2018/10/19,4.7998296545049E+19
2018/10/20,5.1677520040858E+19
2018/10/21,5.0446655997749E+19
2018/10/22,5.3591365895301E+19
2018/10/23,5.6768127314686E+19
2018/10/24,4.3080737254544E+19
2018/10/25,4.4030325037801E+19
2018/10/26,5.2038813889743E+19
2018/10/27,5.2387386985616E+19
2018/10/28,4.6791041456513E+19
2018/10/29,5.3599344526669E+19
2018/10/30,5.0602197904832E+19
2018/10/31,5.7588260191393E+19
2018/11/01,6.0422507594561E+19
2018/11/02,5.1151165287048E+19
2018/11/03,5.4112942273156E+19
2018/11/04,5.0357680406039E+19
2018/11/05,4.7854679946312E+19
2018/11/06,5.0274374637778E+19
2018/11/07,4.693630029564E+19
2018/11/08,4.4835558334709E+19
2018/11/09,4.4282698948061E+19
2018/11/10,4.3551259517535E+19
2018/11/11,5.2026815440356E+19
2018/11/12,4.9785470785334E+19
2018/11/13,4.6489644505111E+19
2018/11/14,4.7380638838156E+19
2018/11/15,4.6222927957854E+19
2018/11/16,4.2791399937116E+19
2018/11/17,4.6748854646713E+19
2018/11/18,4.6618628859003E+19
2018/11/19,4.1053322267083E+19
2018/11/20,4.1394667593247E+19
2018/11/21,4.0404368276847E+19
2018/11/22,3.8599825958149E+19
2018/11/23,3.8907900977497E+19
2018/11/24,4.5143334909771E+19
2018/11/25,4.4881866548921E+19
2018/11/26,3.685555031054E+19
2018/11/27,4.2548980771905E+19
2018/11/28,4.2594808327235E+19
2018/11/29,3.3664073650742E+19
2018/11/30,3.5140660389159E+19
2018/12/01,3.8201494661565E+19
2018/12/02,3.8943118722099E+19
2018/12/03,3.6773985525162E+19
2018/12/04,3.3723271216082E+19
2018/12/05,3.9100480360255E+19
2018/12/06,3.6416693309741E+19
2018/12/07,3.5106317816862E+19
2018/12/08,3.5099500313945E+19
2018/12/09,3.3222764502566E+19
2018/12/10,3.690136436767E+19
2018/12/11,3.6411799061256E+19
2018/12/12,3.4948506571526E+19
2018/12/13,3.4211972804182E+19
2018/12/14,3.9965102357807E+19
2018/12/15,4.2096516544519E+19
2018/12/16,3.6479510931654E+19
2018/12/17,3.7149684693532E+19
2018/12/18,4.3508376012543E+19
2018/12/19,3.4629432784216E+19
2018/12/20,3.6141824423775E+19
2018/12/21,3.4302211172877E+19
2018/12/22,3.9725294617936E+19
2018/12/23,4.4703631512841E+19
2018/12/24,4.3073001052374E+19
2018/12/25,3.9256810456381E+19
2018/12/26,3.9682866328841E+19
2018/12/27,4.2478609345614E+19
